,price,condition,num_reviews,pos_feedback_pct,return_days,model,capacity,release_year
6100,297.49,2.0,3099321.0,98.8,2.0,13,256.0,2018
6101,31.79,6.0,615.0,98.2,2.0,16,138.7663551401869,2020
6102,290.0,1.0,559.0,98.8,0.0,12,64.0,2017
6103,137.99,6.0,15118.0,99.1,2.0,7,32.0,2014
6105,149.99,1.0,1252.0,98.1,2.0,11,64.0,2017
6106,9.99,6.0,485.0,98.9,3.0,15,124.43806104129264,2019
6107,34.99,0.0,2840.0,100.0,2.0,7,16.0,2014
6108,239.95,1.0,103305.0,99.3,2.0,11,64.0,2017
6109,13.0,0.0,5581.0,99.3,0.0,3,8.0,2011
6110,558.0,1.0,5079.0,98.8,2.0,15,64.0,2019
6112,29.99,0.0,6327.0,99.1,0.0,7,16.0,2014
6113,175.0,1.0,8.0,100.0,0.0,11,64.0,2017
6114,70.0,1.0,122.0,100.0,0.0,8,16.0,2015
6115,29.98,6.0,75.0,100.0,2.0,11,92.72343149807938,2017
6116,15.0,6.0,310.0,98.0,3.0,13,89.74946921443737,2018
6117,61.0,0.0,213.0,97.6,0.0,7,64.0,2014
6119,399.99,1.0,1254.0,95.5,2.0,14,64.0,2018
6120,14.99,0.0,1.0,66.7,0.0,6,20.0,2013
6121,45.0,0.0,6327.0,99.1,0.0,10,32.0,2016
6122,99.99,0.0,63552.0,98.4,0.0,8,32.0,2015
6123,479.99,1.0,823.0,100.0,2.0,15,64.0,2019
6124,91.95,1.0,103305.0,99.3,2.0,8,64.0,2015
6125,77.99,2.0,54737.0,99.4,3.0,8,32.0,2015
6126,469.79,6.0,72.0,96.4,2.0,13,128.0,2018
6127,169.0,2.0,157794.0,98.9,2.0,11,64.0,2017
6128,399.0,1.0,210.0,90.0,0.0,16,128.0,2020
6129,49.99,3.0,84424.0,99.9,3.0,6,16.0,2013
6130,176.87,1.0,283.0,100.0,0.0,8,64.0,2015
6131,222.88,6.0,168.0,97.1,2.0,8,64.0,2015
6132,295.0,0.0,889.0,94.8,2.0,15,128.0,2019
6134,47.87,0.0,14332.0,97.3,2.0,7,32.0,2014
6135,499.99,0.0,131290.0,99.6,2.0,17,128.0,2021
6136,194.5,1.0,1067.0,100.0,2.0,11,64.0,2017
6138,14.99,0.0,879.0,100.0,0.0,6,16.0,2013
6139,33.0,0.0,269.0,100.0,2.0,10,78.54110612855007,2016
6141,290.0,1.0,240.0,100.0,0.0,15,64.0,2019
6142,593.0,5.0,80245.0,99.7,2.0,16,64.0,2020
6143,295.0,1.0,257.0,100.0,0.0,10,256.0,2016
6144,95.0,1.0,1.0,100.0,0.0,10,32.0,2016
6145,814.0,1.0,21989.0,99.8,3.0,16,128.0,2020
6146,33.12,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
6147,103.0,1.0,21989.0,99.8,3.0,10,32.0,2016
6148,23.99,6.0,3529.0,98.1,2.0,15,124.43806104129264,2019
6150,583.99,4.0,54737.0,99.4,3.0,15,256.0,2019
6151,19.98,6.0,75.0,100.0,2.0,14,177.84242424242424,2018
6152,189.0,1.0,4130.0,99.2,2.0,12,64.0,2017
6153,9.99,6.0,485.0,98.9,3.0,15,124.43806104129264,2019
6154,29.98,6.0,75.0,100.0,2.0,11,92.72343149807938,2017
6155,22.22,6.0,75.0,100.0,2.0,14,177.84242424242424,2018
6156,15.0,6.0,310.0,98.0,3.0,13,89.74946921443737,2018
6157,814.0,1.0,21989.0,99.8,3.0,16,128.0,2020
6158,18.3,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
6159,309.99,6.0,95.0,96.6,2.0,11,64.0,2017
6160,33.12,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
6161,103.0,1.0,21989.0,99.8,3.0,10,32.0,2016
6162,23.99,6.0,3529.0,98.1,2.0,15,124.43806104129264,2019
6164,583.99,4.0,54737.0,99.4,3.0,15,256.0,2019
6165,269.99,1.0,1254.0,95.5,2.0,13,64.0,2018
6166,19.98,6.0,75.0,100.0,2.0,14,177.84242424242424,2018
6167,189.0,1.0,4130.0,99.2,2.0,12,64.0,2017
6168,25.49,6.0,75.0,100.0,2.0,11,92.72343149807938,2017
6169,19.94,6.0,486.0,95.8,3.0,14,177.84242424242424,2018
6170,210.95,1.0,9402.0,99.8,2.0,9,65.08936170212766,2016
6171,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
6172,14.99,0.0,1.0,66.7,0.0,6,20.0,2013
6173,299.95,1.0,134.0,100.0,0.0,10,128.0,2016
6174,135.99,3.0,3099321.0,98.8,2.0,10,128.0,2016
6175,999.99,1.0,23512.0,99.8,2.0,17,128.0,2021
6177,135.0,1.0,4.0,100.0,0.0,10,32.0,2016
6178,200.0,1.0,20932.0,97.8,2.0,12,256.0,2017
6179,48.68,0.0,136775.0,98.8,2.0,7,16.0,2014
6180,22.07,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
6181,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
6182,26.71,6.0,1569.0,96.0,3.0,14,177.84242424242424,2018
6183,171.95,1.0,103305.0,99.3,2.0,10,32.0,2016
6184,50.0,1.0,146.0,100.0,0.0,7,32.0,2014
6185,259.99,1.0,50196.0,99.4,3.0,12,256.0,2017
6187,136.99,6.0,15118.0,99.1,2.0,7,32.0,2014
6188,20.52,6.0,1402.0,96.9,2.0,16,138.7663551401869,2020
6189,110.0,1.0,86.0,100.0,0.0,7,64.0,2014
6190,350.0,1.0,98.0,100.0,0.0,13,64.0,2018
6191,153.45,1.0,6199.0,99.7,2.0,10,32.0,2016
6193,93.99,3.0,54737.0,99.4,3.0,9,32.0,2016
6194,129.99,5.0,6904.0,99.9,3.0,10,32.0,2016
6195,839.99,5.0,9797.0,100.0,2.0,16,128.0,2020
6196,219.59,6.0,190.0,98.6,2.0,8,64.0,2015
6197,153.8,1.0,60838.0,98.2,2.0,11,64.0,2017
6198,135.0,1.0,646.0,100.0,0.0,10,128.0,2016
6199,29.99,0.0,11053.0,99.9,2.0,4,16.0,2012
6200,24.89,1.0,136775.0,98.8,2.0,3,16.0,2011
6201,550.0,1.0,17.0,100.0,0.0,15,64.0,2019
6203,119.99,1.0,1210.0,100.0,0.0,10,128.0,2016
6204,174.95,1.0,103305.0,99.3,2.0,10,32.0,2016
6205,259.99,1.0,50196.0,99.4,3.0,13,128.0,2018
6206,14.0,0.0,12966.0,99.7,0.0,6,20.0,2013
6207,89.99,1.0,879.0,100.0,0.0,7,16.0,2014
6208,699.99,3.0,121485.0,99.9,3.0,16,256.0,2020
6209,115.0,1.0,1151.0,100.0,0.0,10,32.0,2016
6210,99.99,1.0,339.0,99.0,2.0,8,128.0,2015
6211,48.0,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
6213,225.0,1.0,5.0,100.0,0.0,13,64.0,2018
6214,65.55,1.0,1938.0,99.4,2.0,8,32.0,2015
6215,24.98,1.0,2928.0,95.8,2.0,1,8.0,2009
6216,716.0,4.0,21989.0,99.8,3.0,16,128.0,2020
6217,365.59,6.0,190.0,98.6,2.0,11,256.0,2017
6218,25.0,1.0,45.0,100.0,0.0,3,16.0,2011
6219,269.0,1.0,1707.0,100.0,0.0,14,64.0,2018
6220,149.99,1.0,178.0,100.0,0.0,10,128.0,2016
6221,99.99,1.0,220.0,100.0,0.0,8,64.0,2015
6222,250.0,1.0,794.0,100.0,0.0,11,64.0,2017
6223,59.75,0.0,84.0,100.0,0.0,8,64.0,2015
6224,99.99,1.0,446.0,100.0,0.0,8,64.0,2015
6225,219.99,1.0,121485.0,99.9,2.0,11,64.0,2017
6226,18.99,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
6227,19.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
6228,144.99,1.0,1252.0,98.1,2.0,8,128.0,2015
6229,144.99,1.0,1252.0,98.1,2.0,8,128.0,2015
6230,34.65,6.0,1569.0,96.0,3.0,11,92.72343149807938,2017
6231,43.91,6.0,1569.0,96.0,3.0,13,89.74946921443737,2018
6232,154.99,1.0,1252.0,98.1,2.0,11,64.0,2017
6233,49.99,0.0,664.0,100.0,0.0,7,35.82608695652174,2014
6234,19.98,6.0,75.0,100.0,2.0,14,177.84242424242424,2018
6235,48.68,0.0,136775.0,98.8,2.0,7,16.0,2014
6236,115.0,1.0,1941.0,100.0,0.0,7,128.0,2014
6237,319.54,6.0,56.0,100.0,2.0,8,128.0,2015
6238,299.99,0.0,2610.0,97.3,0.0,15,124.43806104129264,2019
6240,62.97,1.0,136775.0,98.8,2.0,7,16.0,2014
6241,542.31,1.0,1514.0,100.0,2.0,16,64.0,2020
6242,18.49,6.0,75.0,100.0,2.0,13,89.74946921443737,2018
6243,11.39,6.0,591.0,98.5,2.0,11,92.72343149807938,2017
6244,401.0,1.0,5147.0,99.3,2.0,15,64.0,2019
6245,27.89,6.0,615.0,98.2,2.0,15,124.43806104129264,2019
6246,260.0,1.0,530.0,97.1,0.0,13,64.0,2018
6247,100.0,5.0,84.0,100.0,0.0,8,32.0,2015
6248,100.0,1.0,8.0,100.0,0.0,8,128.0,2015
6249,154.97,1.0,1371.0,99.1,2.0,11,64.0,2017
6250,215.0,1.0,585.0,100.0,2.0,10,32.0,2016
6252,169.0,1.0,879.0,100.0,0.0,11,64.0,2017
6253,115.99,1.0,7053.0,99.9,2.0,10,32.0,2016
6254,219.95,1.0,19529.0,99.6,2.0,10,32.0,2016
6255,40.0,1.0,61.0,100.0,0.0,4,16.0,2012
6256,27.0,1.0,103.0,100.0,0.0,4,32.0,2012
6257,25.24,6.0,75.0,100.0,2.0,13,89.74946921443737,2018
6258,99.99,0.0,6199.0,99.7,2.0,7,16.0,2014
6259,28.0,0.0,1308.0,99.4,0.0,8,32.0,2015
6260,104.0,2.0,21989.0,99.8,3.0,10,32.0,2016
6261,79.99,0.0,2840.0,100.0,2.0,11,64.0,2017
6262,461.99,4.0,54737.0,99.4,3.0,16,64.0,2020
6263,28.0,1.0,5680.0,99.4,2.0,6,32.0,2013
6264,40.57,0.0,136775.0,98.8,2.0,7,16.0,2014
6265,149.99,0.0,2270.0,100.0,0.0,7,16.0,2014
6266,49.99,1.0,957.0,100.0,3.0,7,16.0,2014
6267,83.0,1.0,5147.0,99.3,2.0,10,32.0,2016
6268,9.99,6.0,310.0,98.0,3.0,15,124.43806104129264,2019
6269,66.29,0.0,136775.0,98.8,2.0,8,32.0,2015
6270,82.0,1.0,5147.0,99.3,2.0,10,32.0,2016
6271,195.0,1.0,80245.0,99.7,2.0,11,64.0,2017
6272,94.0,1.0,21989.0,99.8,3.0,7,128.0,2014
6273,129.0,0.0,7116.0,100.0,0.0,10,78.54110612855007,2016
6274,399.0,1.0,928.0,100.0,0.0,14,64.0,2018
6276,368.66,6.0,56.0,100.0,2.0,11,256.0,2017
6279,86.99,1.0,103305.0,99.3,2.0,8,32.0,2015
6280,99.99,1.0,864.0,100.0,0.0,10,32.0,2016
6281,189.99,1.0,7053.0,99.9,2.0,10,32.0,2016
6282,567.95,1.0,82193.0,98.4,3.0,16,128.0,2020
6283,105.0,1.0,42.0,100.0,0.0,10,32.0,2016
6284,19.99,6.0,86.0,100.0,2.0,11,92.72343149807938,2017
6285,192.99,1.0,5425.0,100.0,2.0,13,64.0,2018
6286,27.39,6.0,615.0,98.2,2.0,15,124.43806104129264,2019
6287,69.99,1.0,6469.0,96.5,2.0,7,64.0,2014
6288,299.0,2.0,60973.0,100.0,2.0,13,128.0,2018
6289,758.4,1.0,1347.0,100.0,2.0,17,512.0,2021
6290,89.99,1.0,4367.0,100.0,2.0,10,32.0,2016
6291,305.59,6.0,190.0,98.6,2.0,11,64.0,2017
6292,199.0,1.0,34.0,100.0,0.0,8,16.0,2015
6294,249.99,2.0,13309.0,96.6,2.0,12,256.0,2017
6295,29.71,6.0,1569.0,96.0,3.0,12,140.52173913043478,2017
6296,199.98,1.0,154477.0,98.0,2.0,10,32.0,2016
6297,817.99,3.0,54737.0,99.4,3.0,17,128.0,2021
6298,239.59,6.0,190.0,98.6,2.0,8,128.0,2015
6300,13.99,6.0,485.0,98.9,3.0,13,89.74946921443737,2018
6301,180.0,1.0,271.0,100.0,0.0,11,64.0,2017
6302,219.59,6.0,190.0,98.6,2.0,8,64.0,2015
6303,10.44,6.0,351.0,98.6,2.0,17,177.7258064516129,2021
6304,9.99,6.0,310.0,98.0,3.0,15,124.43806104129264,2019
6305,10.44,6.0,351.0,98.6,2.0,17,177.7258064516129,2021
6306,9.99,6.0,310.0,98.0,3.0,15,124.43806104129264,2019
6307,25.99,6.0,621.0,98.5,2.0,15,124.43806104129264,2019
6308,79.0,1.0,5147.0,99.3,2.0,10,32.0,2016
6309,119.98,1.0,154477.0,98.0,0.0,10,128.0,2016
6310,179.55,1.0,1938.0,99.4,2.0,10,256.0,2016
6311,99.99,1.0,5875.0,99.3,2.0,8,64.0,2015
6312,28.0,1.0,451.0,100.0,2.0,3,16.0,2011
6313,120.0,1.0,259.0,100.0,0.0,7,16.0,2014
6314,89.98,1.0,4026.0,100.0,2.0,7,16.0,2014
6315,219.66,6.0,56.0,100.0,2.0,8,64.0,2015
6316,46.91,6.0,1543.0,96.9,3.0,14,177.84242424242424,2018
6317,106.67,1.0,3.0,100.0,0.0,7,16.0,2014
6318,19.99,6.0,475.0,97.9,2.0,11,92.72343149807938,2017
6319,91.99,1.0,1252.0,98.1,2.0,8,32.0,2015
6320,81.0,1.0,4130.0,99.2,2.0,10,128.0,2016
6321,21.99,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
6322,23.97,6.0,1543.0,96.9,3.0,10,78.54110612855007,2016
6323,29.59,0.0,1252.0,98.1,2.0,7,16.0,2014
6325,53.99,1.0,14437.0,97.6,2.0,7,16.0,2014
6326,370.79,6.0,72.0,96.4,2.0,11,256.0,2017
6327,305.0,1.0,2.0,100.0,0.0,12,256.0,2017
6328,179.0,1.0,60973.0,100.0,2.0,11,256.0,2017
6329,23.3,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
6330,249.95,3.0,82193.0,98.4,3.0,13,256.0,2018
6331,84.5,1.0,6327.0,99.1,2.0,10,32.0,2016
6332,49.99,0.0,5163.0,99.1,2.0,4,64.0,2012
6333,80.95,6.0,117517.0,99.1,2.0,15,124.43806104129264,2019
6334,18.99,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
6335,259.89,6.0,145.0,97.3,2.0,8,128.0,2015
6336,199.99,0.0,2840.0,100.0,2.0,14,64.0,2018
6337,330.0,1.0,21989.0,99.8,3.0,14,256.0,2018
6339,250.0,1.0,173.0,100.0,0.0,13,64.0,2018
6340,159.99,1.0,67608.0,98.9,2.0,10,78.54110612855007,2016
6341,24.99,6.0,615.0,98.2,2.0,15,124.43806104129264,2019
6342,202.99,1.0,1938.0,99.4,2.0,10,256.0,2016
6343,191.97,1.0,6199.0,99.7,2.0,13,64.0,2018
6344,135.99,2.0,1938.0,99.4,2.0,10,128.0,2016
6345,349.99,1.0,3649.0,100.0,0.0,7,16.0,2014
6346,129.99,0.0,2840.0,100.0,2.0,10,32.0,2016
6347,115.0,1.0,323.0,100.0,0.0,8,16.0,2015
6348,119.95,1.0,103305.0,99.3,2.0,7,128.0,2014
6349,949.99,0.0,2840.0,100.0,2.0,17,128.0,2021
6350,9.99,6.0,485.0,98.9,3.0,16,138.7663551401869,2020
6351,684.95,4.0,82193.0,98.4,3.0,16,256.0,2020
6353,30.0,0.0,158.0,100.0,0.0,8,16.0,2015
6354,309.89,6.0,145.0,97.3,2.0,11,64.0,2017
6355,239.59,6.0,190.0,98.6,2.0,8,128.0,2015
6356,64.99,0.0,3291.0,100.0,2.0,13,64.0,2018
6357,129.99,1.0,1760.0,99.4,2.0,10,128.0,2016
6358,650.0,0.0,139.0,100.0,0.0,17,256.0,2021
6359,24.99,6.0,615.0,98.2,2.0,14,177.84242424242424,2018
6360,100.0,1.0,211.0,100.0,0.0,7,35.82608695652174,2014
6361,78.0,1.0,3491.0,100.0,2.0,7,16.0,2014
6362,95.0,0.0,5254.0,100.0,2.0,10,32.0,2016
6363,67.46,1.0,136775.0,98.8,2.0,7,16.0,2014
6364,101.99,2.0,3099323.0,98.8,2.0,7,16.0,2014
6365,22.07,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
6366,24.99,6.0,42.0,100.0,2.0,16,138.7663551401869,2020
6367,21.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
6368,56.0,1.0,5680.0,99.4,2.0,7,16.0,2014
6369,959.95,5.0,247.0,98.8,2.0,17,128.0,2021
6370,270.0,1.0,2504.0,97.9,2.0,14,64.0,2018
6372,39.74,6.0,1600.0,97.2,3.0,7,35.82608695652174,2014
6373,100.0,1.0,61.0,100.0,0.0,6,32.0,2013
6374,368.66,6.0,56.0,100.0,2.0,11,256.0,2017
6375,126.47,0.0,14332.0,97.3,2.0,10,256.0,2016
6376,8.99,1.0,15190.0,100.0,2.0,7,35.82608695652174,2014
6377,62.97,1.0,136775.0,98.8,2.0,7,64.0,2014
6378,161.99,2.0,54737.0,99.4,3.0,9,64.0,2016
6379,27.19,0.0,1252.0,98.1,2.0,7,64.0,2014
6380,13.29,6.0,486.0,95.8,3.0,9,65.08936170212766,2016
6381,141.99,1.0,1252.0,98.1,2.0,8,32.0,2015
6382,80.75,0.0,1938.0,99.4,2.0,7,128.0,2014
6383,179.55,1.0,1938.0,99.4,2.0,10,256.0,2016
6384,44.98,6.0,1543.0,96.9,3.0,13,89.74946921443737,2018
6385,161.99,2.0,54737.0,99.4,3.0,9,64.0,2016
6386,13.29,6.0,486.0,95.8,3.0,13,89.74946921443737,2018
6387,309.89,6.0,145.0,97.3,2.0,11,64.0,2017
6388,17.49,6.0,485.0,98.9,3.0,15,124.43806104129264,2019
6389,169.99,1.0,207.0,100.0,0.0,10,128.0,2016
6390,50.0,0.0,143.0,100.0,0.0,7,35.82608695652174,2014
6392,20.0,0.0,276.0,100.0,0.0,5,13.44,2013
6393,39.99,0.0,2840.0,100.0,2.0,7,16.0,2014
6394,34.64,6.0,1600.0,97.2,3.0,13,89.74946921443737,2018
6395,9.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
6396,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
6397,129.99,1.0,1252.0,98.1,2.0,10,128.0,2016
6398,17.91,6.0,1402.0,96.9,2.0,10,78.54110612855007,2016
6399,42.75,0.0,1938.0,99.4,2.0,4,32.0,2012
6400,23.92,6.0,1569.0,96.0,3.0,12,140.52173913043478,2017
6401,139.99,2.0,84424.0,99.9,3.0,11,64.0,2017
6402,159.99,1.0,605.0,100.0,2.0,10,128.0,2016
6403,196.99,2.0,47567.0,98.3,3.0,12,64.0,2017
6405,25.0,0.0,569.0,94.9,2.0,6,16.0,2013
6406,15.0,0.0,252.0,98.4,0.0,6,20.0,2013
6407,95.0,1.0,255.0,98.0,0.0,10,32.0,2016
6408,368.66,6.0,56.0,100.0,2.0,11,256.0,2017
6409,9.99,6.0,310.0,98.0,3.0,15,124.43806104129264,2019
6410,9.99,6.0,310.0,98.0,3.0,15,124.43806104129264,2019
6411,89.99,1.0,2059.0,99.5,2.0,10,78.54110612855007,2016
6412,80.0,0.0,1544.0,100.0,2.0,7,35.82608695652174,2014
6413,129.99,5.0,138.0,98.0,2.0,8,128.0,2015
6414,79.0,1.0,6.0,100.0,0.0,7,32.0,2014
6415,110.0,1.0,4.0,100.0,0.0,10,32.0,2016
6416,103.0,2.0,21989.0,99.8,3.0,10,32.0,2016
6417,295.98,1.0,154477.0,98.0,2.0,15,64.0,2019
6418,194.97,1.0,331.0,99.4,1.0,11,92.72343149807938,2017
6419,28.69,1.0,1938.0,99.4,2.0,4,16.0,2012
6420,25.52,6.0,1569.0,96.0,3.0,14,177.84242424242424,2018
6421,23.31,6.0,1569.0,96.0,3.0,11,92.72343149807938,2017
6422,250.0,1.0,794.0,100.0,0.0,11,64.0,2017
6423,114.99,0.0,1733.0,100.0,0.0,13,64.0,2018
6424,79.0,1.0,6.0,100.0,0.0,8,64.0,2015
6426,27.99,6.0,615.0,98.2,2.0,14,177.84242424242424,2018
6427,12.97,6.0,374.0,98.2,2.0,9,65.08936170212766,2016
6428,224.79,6.0,72.0,96.4,2.0,8,64.0,2015
6429,370.79,6.0,72.0,96.4,2.0,11,256.0,2017
6430,78.0,1.0,3491.0,100.0,2.0,7,16.0,2014
6431,339.99,1.0,116.0,100.0,0.0,14,177.84242424242424,2018
6432,242.88,6.0,168.0,97.1,2.0,8,128.0,2015
6433,44.99,1.0,61.0,100.0,0.0,6,16.0,2013
6434,249.99,0.0,2840.0,100.0,2.0,13,64.0,2018
6435,56.82,0.0,136775.0,98.8,2.0,7,16.0,2014
6436,425.0,1.0,226.0,100.0,0.0,14,64.0,2018
6437,159.99,1.0,6389.0,99.5,2.0,10,32.0,2016
6439,444.95,4.0,332290.0,98.4,3.0,14,256.0,2018
6440,375.0,1.0,559.0,98.8,0.0,15,128.0,2019
6441,360.0,1.0,19.0,100.0,0.0,13,128.0,2018
6442,239.66,6.0,56.0,100.0,2.0,8,128.0,2015
6443,64.0,1.0,5680.0,99.4,2.0,8,32.0,2015
6444,187.95,1.0,517.0,100.0,0.0,11,64.0,2017
6445,23.29,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
6446,30.0,0.0,14046.0,99.8,0.0,7,16.0,2014
6448,222.99,6.0,95.0,96.6,2.0,8,64.0,2015
6449,73.95,1.0,434.0,97.0,2.0,7,16.0,2014
6450,82.0,1.0,52.0,100.0,0.0,7,32.0,2014
6452,29.99,6.0,934.0,98.7,2.0,14,177.84242424242424,2018
6454,289.0,1.0,949.0,100.0,2.0,13,64.0,2018
6455,85.14,1.0,6199.0,99.7,2.0,10,32.0,2016
6456,79.99,0.0,11669.0,99.4,0.0,9,32.0,2016
6457,23.9,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
6458,6.99,6.0,4275.0,97.4,2.0,10,78.54110612855007,2016
6459,85.14,1.0,6199.0,99.7,2.0,10,32.0,2016
6460,132.66,1.0,6199.0,99.7,2.0,11,64.0,2017
6462,91.99,1.0,1252.0,98.1,2.0,8,32.0,2015
6463,29.99,6.0,934.0,98.7,2.0,14,177.84242424242424,2018
6465,289.0,1.0,949.0,100.0,2.0,13,64.0,2018
6466,28.0,1.0,5680.0,99.4,2.0,6,32.0,2013
6467,179.0,1.0,7971.0,99.2,0.0,11,64.0,2017
6468,329.95,3.0,82193.0,98.4,3.0,15,64.0,2019
6469,299.0,1.0,60973.0,100.0,2.0,12,256.0,2017
6470,331.49,4.0,3099324.0,98.8,2.0,14,64.0,2018
6471,165.0,1.0,69133.0,95.8,2.0,11,64.0,2017
6472,25.99,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
6473,19.99,0.0,1252.0,98.1,2.0,9,32.0,2016
6474,109.99,0.0,5965.0,98.4,2.0,11,64.0,2017
6475,149.99,1.0,1252.0,98.1,2.0,10,256.0,2016
6476,349.99,1.0,29.0,100.0,0.0,12,256.0,2017
6477,24.99,0.0,3999.0,99.1,0.0,7,16.0,2014
6478,49.99,1.0,16.0,100.0,0.0,6,16.0,2013
6480,75.0,1.0,1.0,100.0,0.0,7,16.0,2014
6482,380.0,1.0,403.0,100.0,0.0,15,256.0,2019
6483,69.95,1.0,434.0,97.0,2.0,7,16.0,2014
6484,758.4,1.0,1347.0,100.0,2.0,17,512.0,2021
6485,42.75,0.0,1938.0,99.4,2.0,7,16.0,2014
6486,205.0,1.0,5147.0,99.3,2.0,13,64.0,2018
6487,23.3,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
6488,221.89,6.0,145.0,97.3,3.0,8,64.0,2015
6490,365.59,6.0,190.0,98.6,2.0,11,256.0,2017
6491,415.0,1.0,55.0,100.0,0.0,15,256.0,2019
6492,56.97,1.0,43217.0,99.7,2.0,8,64.0,2015
6493,729.0,1.0,8383.0,99.5,3.0,16,128.0,2020
6494,244.79,6.0,72.0,96.4,2.0,8,128.0,2015
6495,65.99,1.0,35681.0,98.6,2.0,7,64.0,2014
6496,199.95,5.0,8258.0,100.0,2.0,11,64.0,2017
6497,550.0,1.0,200.0,100.0,0.0,14,256.0,2018
6498,11.94,6.0,7477.0,97.9,3.0,7,35.82608695652174,2014
6499,45.0,1.0,846.0,96.5,0.0,7,16.0,2014
6500,104.99,1.0,7053.0,99.9,2.0,10,32.0,2016
6501,179.55,1.0,1938.0,99.4,2.0,10,256.0,2016
6502,239.99,0.0,14332.0,97.3,2.0,12,64.0,2017
6503,129.99,1.0,8285.0,100.0,2.0,10,128.0,2016
6504,29.88,1.0,4332.0,99.7,0.0,4,32.0,2012
6505,119.99,1.0,240.0,100.0,0.0,8,16.0,2015
6506,99.99,2.0,513.0,96.7,2.0,7,16.0,2014
6507,279.0,1.0,1723.0,100.0,0.0,10,128.0,2016
6508,397.0,6.0,1563.0,96.9,3.0,4,16.0,2012
6509,67.49,1.0,106283.0,97.9,2.0,7,128.0,2014
6510,240.0,6.0,716.0,50.0,0.0,9,64.0,2016
6511,60.0,0.0,250.0,100.0,0.0,7,35.82608695652174,2014
6512,77.99,2.0,47567.0,98.3,3.0,7,16.0,2014
6513,35.22,0.0,1938.0,99.4,2.0,7,64.0,2014
6514,499.99,2.0,3099325.0,98.8,2.0,13,64.0,2018
6515,289.99,0.0,121485.0,99.9,0.0,15,128.0,2019
6516,80.0,0.0,2.0,100.0,0.0,7,35.82608695652174,2014
6517,123.49,1.0,21694.0,100.0,2.0,10,32.0,2016
6519,154.0,1.0,21989.0,99.8,3.0,11,64.0,2017
6520,5.0,0.0,14.0,100.0,0.0,3,16.0,2011
6521,18.47,6.0,992.0,97.7,2.0,10,78.54110612855007,2016
6522,699.99,6.0,15101.0,97.2,3.0,7,64.0,2014
6523,278.18,1.0,1514.0,100.0,2.0,13,64.0,2018
6524,180.0,1.0,72.0,100.0,0.0,9,64.0,2016
6525,159.95,1.0,2414.0,98.3,2.0,9,64.0,2016
6526,26.97,6.0,3529.0,98.1,2.0,16,138.7663551401869,2020
6527,105.0,1.0,3465.0,100.0,2.0,10,32.0,2016
6528,175.0,1.0,49.0,100.0,0.0,7,64.0,2014
6529,35.0,0.0,3499.0,96.5,2.0,7,35.82608695652174,2014
6530,69.0,2.0,8383.0,99.5,3.0,7,16.0,2014
6531,83.16,1.0,6199.0,99.7,2.0,10,32.0,2016
6532,9.99,6.0,485.0,98.9,3.0,10,78.54110612855007,2016
6533,83.16,1.0,6199.0,99.7,2.0,10,32.0,2016
6534,9.99,6.0,485.0,98.9,3.0,10,78.54110612855007,2016
6535,335.74,3.0,1938.0,99.4,2.0,13,256.0,2018
6536,6.99,6.0,4275.0,97.4,2.0,16,138.7663551401869,2020
6537,38.9,6.0,1569.0,96.0,3.0,12,140.52173913043478,2017
6538,284.74,2.0,1938.0,99.4,2.0,13,64.0,2018
6539,225.0,1.0,8383.0,99.5,3.0,13,128.0,2018
6540,339.0,1.0,80245.0,99.7,2.0,15,64.0,2019
6541,39.44,6.0,1543.0,96.9,3.0,11,92.72343149807938,2017
6543,125.0,1.0,428.0,100.0,0.0,7,16.0,2014
6544,189.99,5.0,7166.0,100.0,2.0,10,32.0,2016
6546,14.49,6.0,485.0,98.9,3.0,14,177.84242424242424,2018
6547,113.05,0.0,1938.0,99.4,2.0,10,256.0,2016
6548,83.16,1.0,6199.0,99.7,2.0,10,128.0,2016
6549,319.95,5.0,8258.0,100.0,2.0,13,64.0,2018
6550,23.3,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
6551,27.9,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
6552,95.0,0.0,453.0,100.0,0.0,10,32.0,2016
6553,22.59,6.0,1543.0,96.9,3.0,7,35.82608695652174,2014
